transaction_id,user_id,amount,historical_avg_amount,historical_std_amount,transaction_type,timestamp,hour,device_id,is_new_device,beneficiary_id,is_new_beneficiary,velocity_1h,velocity_24h,account_age_days,location_distance_score,is_fraud
TXN_LEGIT_000119,USER_1023,1649.97,2109.19,720.07,TRANSFER,2026-08-07T03:21:05.557639,17,DEV_USER_1023_1,0,BEN_USER_1023_6,0,1,1,1199,0.005,0
TXN_LEGIT_007791,USER_1077,4282.31,4939.73,442.06,TRANSFER,2026-09-12T02:26:05.557639,16,DEV_USER_1077_2,0,BEN_USER_1077_0,0,1,3,894,0.058,0
TXN_LEGIT_006517,USER_1029,1050.67,989.95,525.33,DEBIT,2026-06-30T18:10:05.557639,8,DEV_USER_1029_1,0,BEN_USER_1029_1,0,1,1,379,0.011,0
TXN_LEGIT_000033,USER_1056,4340.37,4704.73,1008.12,PAYMENT,2026-08-02T23:12:05.557639,13,DEV_USER_1056_2,0,BEN_USER_1056_0,0,1,2,398,0.048,0
TXN_LEGIT_007887,USER_1148,4150.91,4033.97,415.82,TRANSFER,2026-09-08T18:02:05.557639,8,DEV_USER_1148_1,0,BEN_USER_1148_2,0,1,3,393,0.274,0
TXN_LEGIT_006830,USER_1238,738.05,1109.95,753.85,DEBIT,2026-09-06T05:09:05.557639,19,DEV_USER_1238_2,0,BEN_USER_1238_3,0,1,2,1326,0.259,0
TXN_LEGIT_005421,USER_1011,2300.84,2027.01,566.36,PAYMENT,2026-08-21T01:28:05.557639,15,DEV_USER_1011_2,0,BEN_USER_1011_3,0,1,2,616,0.023,0
TXN_LEGIT_001068,USER_1059,3874.25,4548.75,739.34,DEBIT,2026-06-21T18:55:05.557639,9,DEV_USER_1059_2,0,BEN_USER_1059_2,0,1,1,84,0.03,0
TXN_LEGIT_001347,USER_1224,2391.2,2380.29,283.5,PAYMENT,2026-07-23T02:38:05.557639,17,DEV_USER_1224_1,0,BEN_USER_1224_2,0,1,1,1195,0.382,0
TXN_LEGIT_004747,USER_1247,2829.05,2747.53,553.35,TRANSFER,2026-06-26T03:09:05.557639,17,DEV_USER_1247_1,0,BEN_USER_1247_2,0,1,1,1405,0.115,0
TXN_LEGIT_006005,USER_1062,1183.36,1757.33,627.11,TRANSFER,2026-08-01T17:58:05.557639,8,DEV_USER_1062_1,0,BEN_USER_1062_4,0,1,1,1430,0.052,0
TXN_LEGIT_006039,USER_1199,2923.35,3953.66,954.54,TRANSFER,2026-07-28T00:47:05.557639,15,DEV_USER_1199_2,0,BEN_USER_1199_3,0,1,1,485,0.285,0
TXN_LEGIT_003817,USER_1232,5083.13,4841.12,574.87,PAYMENT,2026-08-15T18:03:05.557639,8,DEV_USER_1232_1,0,BEN_USER_1232_1,0,1,1,286,0.034,0
TXN_LEGIT_008446,USER_1100,3279.1,3496.53,284.14,DEBIT,2026-09-16T04:55:05.557639,19,DEV_USER_1100_2,0,BEN_USER_1100_5,0,1,2,1008,0.103,0
TXN_LEGIT_005269,USER_1004,3139.37,3324.68,908.07,TRANSFER,2026-06-22T03:40:05.557639,18,DEV_USER_1004_2,0,BEN_USER_1004_2,0,1,3,927,0.013,0
TXN_LEGIT_006897,USER_1123,3446.33,2598.37,1166.65,TRANSFER,2026-08-09T23:06:05.557639,13,DEV_USER_1123_2,0,BEN_USER_1123_7,0,1,3,1427,0.033,0
TXN_LEGIT_005309,USER_1021,1072.34,944.43,1109.32,PAYMENT,2026-08-23T04:25:05.557639,18,DEV_USER_1021_1,0,BEN_USER_1021_1,0,1,1,1481,0.032,0
TXN_LEGIT_000031,USER_1099,3509.39,4525.76,979.88,DEBIT,2026-06-21T01:52:05.557639,16,DEV_USER_1099_1,0,BEN_USER_1099_6,0,1,2,858,0.043,0
TXN_LEGIT_005674,USER_1126,3812.92,4374.77,516.92,TRANSFER,2026-07-31T06:39:05.557639,21,DEV_USER_1126_2,0,BEN_USER_1126_5,0,1,1,361,0.015,0
TXN_LEGIT_004386,USER_1241,2819.05,2709.07,827.56,TRANSFER,2026-09-09T02:36:05.557639,17,DEV_USER_1241_2,0,BEN_USER_1241_3,0,1,2,518,0.289,0
TXN_LEGIT_000029,USER_1081,3621.39,3460.82,735.77,TRANSFER,2026-07-19T20:54:05.557639,11,DEV_USER_1081_1,0,BEN_USER_1081_1,0,1,1,498,0.033,0
TXN_LEGIT_004202,USER_1225,4528.78,4064.02,758.4,PAYMENT,2026-09-02T06:18:05.557639,20,DEV_USER_1225_2,0,BEN_USER_1225_2,0,1,1,1181,0.11,0
TXN_LEGIT_007507,USER_1018,2224.75,2079.38,297.67,PAYMENT,2026-08-10T00:28:05.557639,14,DEV_USER_1018_2,0,BEN_USER_1018_6,0,1,3,829,0.038,0
TXN_LEGIT_000735,USER_1169,2420.55,2791.53,297.83,DEBIT,2026-09-17T00:27:05.557639,14,DEV_USER_1169_2,0,BEN_USER_1169_4,0,1,2,587,0.014,0
TXN_LEGIT_002067,USER_1101,906.12,1478.84,1098.55,PAYMENT,2026-07-02T22:15:05.557639,12,DEV_USER_1101_1,0,BEN_USER_1101_1,0,1,1,1137,0.033,0
TXN_LEGIT_000106,USER_1230,2438.22,1293.61,849.21,PAYMENT,2026-07-26T00:42:05.557639,15,DEV_USER_1230_2,0,BEN_USER_1230_0,0,1,2,991,0.018,0
TXN_LEGIT_009644,USER_1192,3880.24,3887.3,1003.48,DEBIT,2026-07-20T21:37:05.557639,12,DEV_USER_1192_2,0,BEN_USER_1192_2,0,1,1,1098,0.002,0
TXN_LEGIT_008894,USER_1112,1553.38,1913.85,443.99,PAYMENT,2026-08-08T00:01:05.557639,14,DEV_USER_1112_2,0,BEN_USER_1112_0,0,1,2,614,0.089,0
TXN_LEGIT_008020,USER_1168,4660.96,4392.93,903.66,DEBIT,2026-07-22T19:45:05.557639,10,DEV_USER_1168_2,0,BEN_USER_1168_2,0,1,1,550,0.199,0
TXN_LEGIT_002232,USER_1220,50.0,1156.32,1186.64,DEBIT,2026-08-14T01:08:05.557639,15,DEV_USER_1220_2,0,BEN_USER_1220_3,0,1,2,1076,0.024,0
TXN_LEGIT_000993,USER_1126,4122.75,4374.77,516.92,PAYMENT,2026-09-09T19:55:05.557639,10,DEV_USER_1126_1,0,BEN_USER_1126_0,0,1,1,628,0.071,0
TXN_LEGIT_009412,USER_1121,4941.61,4642.43,570.16,PAYMENT,2026-07-30T20:37:05.557639,11,DEV_USER_1121_1,0,BEN_USER_1121_2,0,1,1,122,0.038,0
TXN_LEGIT_007058,USER_1197,3457.99,2231.37,1130.76,PAYMENT,2026-06-28T18:48:05.557639,9,DEV_USER_1197_1,0,BEN_USER_1197_0,0,1,1,1445,0.117,0
TXN_LEGIT_006789,USER_1027,2016.74,3311.18,1121.87,PAYMENT,2026-09-04T19:13:05.557639,9,DEV_USER_1027_1,0,BEN_USER_1027_6,0,1,3,299,0.037,0
TXN_LEGIT_000360,USER_1115,3708.36,4138.21,702.64,TRANSFER,2026-09-03T00:36:05.557639,15,DEV_USER_1115_1,0,BEN_USER_1115_1,0,1,1,276,0.028,0
TXN_LEGIT_000304,USER_1026,3676.93,4745.9,1094.83,PAYMENT,2026-07-15T19:59:05.557639,10,DEV_USER_1026_1,0,BEN_USER_1026_2,0,1,2,597,0.043,0
TXN_LEGIT_002627,USER_1108,2914.62,2166.68,946.49,PAYMENT,2026-08-08T05:01:05.557639,19,DEV_USER_1108_1,0,BEN_USER_1108_2,0,1,2,1041,0.143,0
TXN_LEGIT_008965,USER_1059,4971.15,4548.75,739.34,PAYMENT,2026-08-18T21:21:05.557639,11,DEV_USER_1059_1,0,BEN_USER_1059_0,0,1,3,549,0.015,0
TXN_LEGIT_004513,USER_1124,4630.65,4847.2,1053.01,TRANSFER,2026-07-16T04:26:05.557639,18,DEV_USER_1124_2,0,BEN_USER_1124_0,0,1,3,503,0.0,0
TXN_LEGIT_005910,USER_1063,5644.66,4235.66,1060.73,PAYMENT,2026-06-20T23:34:05.557639,14,DEV_USER_1063_1,0,BEN_USER_1063_0,0,1,3,223,0.002,0
TXN_LEGIT_008313,USER_1023,620.61,2109.19,720.07,PAYMENT,2026-09-17T20:04:05.557639,10,DEV_USER_1023_1,0,BEN_USER_1023_2,0,1,3,724,0.12,0
TXN_LEGIT_003100,USER_1006,4256.4,4296.26,412.34,TRANSFER,2026-08-10T18:48:05.557639,9,DEV_USER_1006_1,0,BEN_USER_1006_1,0,1,3,472,0.201,0
TXN_LEGIT_005703,USER_1183,4765.65,4837.0,1105.35,DEBIT,2026-08-24T19:27:05.557639,9,DEV_USER_1183_1,0,BEN_USER_1183_1,0,1,1,1490,0.001,0
TXN_LEGIT_003898,USER_1029,888.24,989.95,525.33,PAYMENT,2026-08-26T03:08:05.557639,17,DEV_USER_1029_1,0,BEN_USER_1029_3,0,1,3,184,0.095,0
TXN_LEGIT_005440,USER_1000,1828.5,2373.07,1150.71,PAYMENT,2026-09-07T04:37:05.557639,19,DEV_USER_1000_2,0,BEN_USER_1000_2,0,1,3,1380,0.04,0
TXN_LEGIT_007930,USER_1178,1441.26,911.35,785.78,PAYMENT,2026-09-06T04:08:05.557639,18,DEV_USER_1178_1,0,BEN_USER_1178_6,0,1,2,1441,0.07,0
TXN_LEGIT_000621,USER_1164,2017.25,2562.32,447.73,PAYMENT,2026-08-02T06:52:05.557639,21,DEV_USER_1164_2,0,BEN_USER_1164_0,0,1,1,913,0.039,0
TXN_LEGIT_007235,USER_1197,1158.45,2231.37,1130.76,PAYMENT,2026-06-27T04:27:05.557639,18,DEV_USER_1197_2,0,BEN_USER_1197_0,0,1,2,1170,0.041,0
TXN_LEGIT_002498,USER_1202,2021.37,2144.21,1095.52,TRANSFER,2026-09-05T21:07:05.557639,11,DEV_USER_1202_1,0,BEN_USER_1202_3,0,1,3,1304,0.041,0
TXN_LEGIT_000713,USER_1108,1772.97,2166.68,946.49,DEBIT,2026-07-21T06:15:05.557639,20,DEV_USER_1108_2,0,BEN_USER_1108_6,0,1,3,901,0.043,0
TXN_LEGIT_008403,USER_1044,3809.48,4526.29,672.21,PAYMENT,2026-08-10T07:24:05.557639,21,DEV_USER_1044_2,0,BEN_USER_1044_2,0,1,1,167,0.107,0
TXN_LEGIT_002855,USER_1188,3996.09,4348.48,223.27,TRANSFER,2026-07-16T03:04:05.557639,17,DEV_USER_1188_1,0,BEN_USER_1188_1,0,1,2,335,0.075,0
TXN_LEGIT_004269,USER_1022,156.82,1886.88,862.52,DEBIT,2026-08-30T17:31:05.557639,8,DEV_USER_1022_1,0,BEN_USER_1022_5,0,1,1,426,0.042,0
TXN_LEGIT_002908,USER_1070,4989.59,4842.28,451.78,PAYMENT,2026-08-13T20:29:05.557639,10,DEV_USER_1070_2,0,BEN_USER_1070_2,0,1,1,1288,0.097,0
TXN_LEGIT_008080,USER_1161,2860.45,3572.83,479.93,PAYMENT,2026-08-24T04:10:05.557639,18,DEV_USER_1161_2,0,BEN_USER_1161_2,0,1,3,1356,0.041,0
TXN_LEGIT_004516,USER_1244,4337.55,4791.73,1090.26,PAYMENT,2026-07-31T01:07:05.557639,15,DEV_USER_1244_1,0,BEN_USER_1244_1,0,1,2,560,0.287,0
TXN_LEGIT_001261,USER_1176,4020.01,3566.51,362.93,PAYMENT,2026-09-01T22:54:05.557639,13,DEV_USER_1176_2,0,BEN_USER_1176_5,0,1,3,1208,0.108,0
TXN_LEGIT_003160,USER_1234,1169.17,1739.1,1163.22,DEBIT,2026-09-03T02:25:05.557639,16,DEV_USER_1234_1,0,BEN_USER_1234_3,0,1,1,83,0.169,0
TXN_LEGIT_000970,USER_1244,4872.33,4791.73,1090.26,PAYMENT,2026-07-15T06:18:05.557639,20,DEV_USER_1244_1,0,BEN_USER_1244_4,0,1,3,1089,0.11,0
TXN_LEGIT_003912,USER_1218,1141.11,1105.6,1021.86,PAYMENT,2026-08-12T21:12:05.557639,11,DEV_USER_1218_1,0,BEN_USER_1218_7,0,1,2,834,0.113,0
TXN_LEGIT_005198,USER_1201,1966.18,2922.06,1026.46,PAYMENT,2026-07-22T04:33:05.557639,19,DEV_USER_1201_1,0,BEN_USER_1201_1,0,1,2,993,0.042,0
TXN_LEGIT_008846,USER_1190,3799.93,1296.29,896.74,PAYMENT,2026-08-29T10:28:05.557639,0,DEV_USER_1190_1,0,BEN_NEW_31,1,1,5,882,0.683,0
TXN_LEGIT_000259,USER_1094,3352.43,3024.53,441.85,DEBIT,2026-07-09T00:31:05.557639,15,DEV_USER_1094_1,0,BEN_USER_1094_1,0,1,3,1193,0.024,0
TXN_LEGIT_003790,USER_1205,1573.31,2141.12,1150.06,DEBIT,2026-07-07T00:01:05.557639,14,DEV_USER_1205_1,0,BEN_USER_1205_3,0,1,3,624,0.083,0
TXN_LEGIT_009202,USER_1137,2840.67,2947.64,701.52,DEBIT,2026-07-17T05:16:05.557639,19,DEV_USER_1137_1,0,BEN_USER_1137_2,0,1,2,1259,0.064,0
TXN_LEGIT_000487,USER_1134,1431.97,2309.86,493.59,PAYMENT,2026-07-10T23:56:05.557639,14,DEV_USER_1134_1,0,BEN_USER_1134_0,0,1,3,248,0.2,0
TXN_LEGIT_007907,USER_1048,2240.25,2995.48,627.54,PAYMENT,2026-07-10T18:20:05.557639,8,DEV_USER_1048_1,0,BEN_USER_1048_5,0,1,1,884,0.142,0
TXN_LEGIT_000518,USER_1180,1969.3,2430.31,843.29,TRANSFER,2026-08-29T05:06:05.557639,19,DEV_USER_1180_2,0,BEN_USER_1180_4,0,1,3,831,0.065,0
TXN_LEGIT_008342,USER_1013,1500.78,1638.63,714.23,DEBIT,2026-08-02T19:47:05.557639,10,DEV_USER_1013_2,0,BEN_USER_1013_4,0,1,2,554,0.052,0
TXN_LEGIT_000311,USER_1042,1439.31,2106.13,525.18,TRANSFER,2026-06-24T21:47:05.557639,12,DEV_USER_1042_1,0,BEN_USER_1042_1,0,1,2,1161,0.123,0
TXN_LEGIT_003231,USER_1005,50.0,886.45,1169.91,TRANSFER,2026-08-07T21:39:05.557639,12,DEV_USER_1005_2,0,BEN_USER_1005_3,0,1,1,757,0.119,0
TXN_LEGIT_007932,USER_1108,2871.96,2166.68,946.49,PAYMENT,2026-06-24T22:04:05.557639,12,DEV_USER_1108_1,0,BEN_USER_1108_1,0,1,1,188,0.052,0
TXN_LEGIT_007457,USER_1172,975.89,2473.72,815.85,PAYMENT,2026-06-23T19:16:05.557639,9,DEV_USER_1172_1,0,BEN_USER_1172_8,0,1,2,403,0.055,0
TXN_FRAUD_000133,USER_1185,2191.13,1223.27,218.22,CASH_OUT,2026-08-11T05:32:05.557639,20,DEV_UNKNOWN_468,1,BEN_MULE_804,1,2,9,308,0.651,1
TXN_LEGIT_005183,USER_1029,340.8,989.95,525.33,TRANSFER,2026-08-22T07:16:05.557639,21,DEV_USER_1029_1,0,BEN_USER_1029_3,0,1,2,856,0.018,0
TXN_LEGIT_008076,USER_1139,3854.8,3748.26,995.79,DEBIT,2026-07-07T06:16:05.557639,20,DEV_USER_1139_2,0,BEN_USER_1139_0,0,1,1,1086,0.065,0
TXN_LEGIT_006501,USER_1108,2658.39,2166.68,946.49,PAYMENT,2026-07-18T23:52:05.557639,14,DEV_USER_1108_1,0,BEN_USER_1108_1,0,1,3,1407,0.07,0
TXN_LEGIT_006790,USER_1238,50.0,1109.95,753.85,PAYMENT,2026-08-22T21:51:05.557639,12,DEV_USER_1238_1,0,BEN_USER_1238_1,0,1,1,171,0.104,0
TXN_LEGIT_007772,USER_1006,4943.3,4296.26,412.34,PAYMENT,2026-08-08T21:57:05.557639,12,DEV_USER_1006_1,0,BEN_USER_1006_2,0,1,2,1486,0.039,0
TXN_LEGIT_002737,USER_1243,372.93,990.87,480.96,PAYMENT,2026-08-10T00:24:05.557639,14,DEV_USER_1243_2,0,BEN_USER_1243_0,0,1,3,1500,0.306,0
TXN_LEGIT_007841,USER_1018,6371.59,2079.38,297.67,PAYMENT,2026-07-03T16:45:05.557639,7,DEV_USER_1018_2,0,BEN_USER_1018_1,0,1,5,1052,0.422,0
TXN_LEGIT_006261,USER_1117,2265.56,1620.02,922.45,DEBIT,2026-06-22T23:16:05.557639,13,DEV_USER_1117_1,0,BEN_USER_1117_1,0,1,2,1475,0.138,0
TXN_LEGIT_008205,USER_1050,827.35,932.0,836.41,TRANSFER,2026-07-04T22:08:05.557639,12,DEV_USER_1050_1,0,BEN_USER_1050_3,0,1,3,1258,0.191,0
TXN_LEGIT_001247,USER_1018,2404.18,2079.38,297.67,PAYMENT,2026-07-22T18:18:05.557639,8,DEV_USER_1018_2,0,BEN_USER_1018_4,0,1,2,1391,0.232,0
TXN_LEGIT_009335,USER_1168,4521.04,4392.93,903.66,DEBIT,2026-08-19T04:21:05.557639,18,DEV_USER_1168_2,0,BEN_USER_1168_4,0,1,1,1232,0.16,0
TXN_LEGIT_004194,USER_1039,2608.56,2305.56,315.87,PAYMENT,2026-08-10T18:36:05.557639,9,DEV_USER_1039_2,0,BEN_USER_1039_0,0,1,2,1474,0.076,0
TXN_LEGIT_008000,USER_1247,2514.49,2747.53,553.35,PAYMENT,2026-09-14T03:42:05.557639,18,DEV_USER_1247_2,0,BEN_USER_1247_3,0,1,1,1426,0.033,0
TXN_LEGIT_007377,USER_1019,3242.82,3673.78,640.15,PAYMENT,2026-06-26T03:21:05.557639,17,DEV_USER_1019_1,0,BEN_USER_1019_5,0,1,1,1384,0.074,0
TXN_LEGIT_003434,USER_1205,1317.93,2141.12,1150.06,TRANSFER,2026-07-02T17:56:05.557639,8,DEV_USER_1205_2,0,BEN_USER_1205_6,0,1,1,252,0.019,0
TXN_LEGIT_005381,USER_1229,3749.38,1036.47,318.82,TRANSFER,2026-07-02T10:55:05.557639,1,DEV_USER_1229_2,0,BEN_USER_1229_0,0,2,3,613,0.635,0
TXN_LEGIT_000958,USER_1020,1390.64,1312.56,695.18,PAYMENT,2026-07-18T05:58:05.557639,20,DEV_USER_1020_2,0,BEN_USER_1020_0,0,1,2,816,0.139,0
TXN_LEGIT_000416,USER_1070,4116.01,4842.28,451.78,PAYMENT,2026-09-10T05:29:05.557639,19,DEV_USER_1070_2,0,BEN_USER_1070_2,0,1,2,1455,0.21,0
TXN_LEGIT_005741,USER_1082,2315.79,1179.22,1035.3,DEBIT,2026-08-15T02:12:05.557639,16,DEV_USER_1082_1,0,BEN_USER_1082_2,0,1,3,965,0.105,0
TXN_LEGIT_006727,USER_1122,1788.74,864.92,1128.32,PAYMENT,2026-08-14T04:04:05.557639,18,DEV_USER_1122_2,0,BEN_USER_1122_3,0,1,3,875,0.008,0
TXN_LEGIT_004381,USER_1226,3428.08,2581.73,1106.35,PAYMENT,2026-09-09T18:17:05.557639,8,DEV_USER_1226_1,0,BEN_USER_1226_2,0,1,2,1394,0.548,0
TXN_LEGIT_005196,USER_1101,1833.81,1478.84,1098.55,PAYMENT,2026-07-05T19:08:05.557639,9,DEV_USER_1101_1,0,BEN_USER_1101_8,0,1,1,60,0.056,0
TXN_LEGIT_001112,USER_1075,4399.88,4614.72,439.56,TRANSFER,2026-08-24T02:32:05.557639,17,DEV_USER_1075_1,0,BEN_USER_1075_4,0,1,3,1079,0.231,0
TXN_LEGIT_002688,USER_1099,4377.41,4525.76,979.88,DEBIT,2026-07-23T02:50:05.557639,17,DEV_USER_1099_1,0,BEN_USER_1099_1,0,1,1,894,0.038,0
TXN_LEGIT_006472,USER_1111,2227.85,1193.43,567.72,PAYMENT,2026-08-22T20:01:05.557639,10,DEV_USER_1111_2,0,BEN_USER_1111_5,0,1,3,718,0.186,0
TXN_LEGIT_008819,USER_1073,3322.71,3360.17,702.68,PAYMENT,2026-07-05T21:43:05.557639,12,DEV_USER_1073_2,0,BEN_USER_1073_4,0,1,2,1140,0.057,0
TXN_LEGIT_007807,USER_1016,50.0,1073.22,1148.89,PAYMENT,2026-08-18T20:50:05.557639,11,DEV_USER_1016_2,0,BEN_USER_1016_4,0,1,2,509,0.101,0
TXN_LEGIT_003410,USER_1192,4387.95,3887.3,1003.48,DEBIT,2026-07-23T22:29:05.557639,12,DEV_USER_1192_2,0,BEN_USER_1192_4,0,1,2,920,0.184,0
TXN_LEGIT_000080,USER_1098,2204.82,3849.01,1097.11,PAYMENT,2026-08-19T19:15:05.557639,9,DEV_USER_1098_2,0,BEN_USER_1098_0,0,1,2,850,0.032,0
TXN_LEGIT_004613,USER_1113,4563.26,4886.64,593.1,PAYMENT,2026-08-04T03:03:05.557639,17,DEV_USER_1113_2,0,BEN_USER_1113_3,0,1,3,724,0.053,0
TXN_LEGIT_001373,USER_1113,4185.59,4886.64,593.1,PAYMENT,2026-07-04T05:14:05.557639,19,DEV_USER_1113_1,0,BEN_USER_1113_1,0,1,2,833,0.066,0
TXN_LEGIT_001509,USER_1057,2303.33,3460.3,1071.46,PAYMENT,2026-07-28T01:46:05.557639,16,DEV_USER_1057_2,0,BEN_USER_1057_1,0,1,1,601,0.114,0
TXN_LEGIT_006442,USER_1160,2688.03,3106.75,914.6,PAYMENT,2026-09-13T21:31:05.557639,12,DEV_USER_1160_1,0,BEN_USER_1160_0,0,1,2,1422,0.049,0
TXN_LEGIT_003070,USER_1020,940.97,1312.56,695.18,PAYMENT,2026-07-14T00:37:05.557639,15,DEV_USER_1020_2,0,BEN_USER_1020_2,0,1,1,1354,0.017,0
TXN_LEGIT_003015,USER_1116,3071.2,3223.0,692.52,TRANSFER,2026-08-15T04:23:05.557639,18,DEV_USER_1116_2,0,BEN_USER_1116_4,0,1,1,88,0.02,0
TXN_LEGIT_004822,USER_1078,2655.28,3622.97,961.62,PAYMENT,2026-07-31T22:24:05.557639,12,DEV_USER_1078_2,0,BEN_USER_1078_0,0,1,2,411,0.215,0
TXN_LEGIT_007821,USER_1108,2886.76,2166.68,946.49,DEBIT,2026-08-13T04:19:05.557639,18,DEV_USER_1108_2,0,BEN_USER_1108_4,0,1,2,862,0.072,0
TXN_LEGIT_000092,USER_1060,3520.97,4191.25,1096.09,PAYMENT,2026-09-18T00:48:05.557639,15,DEV_USER_1060_2,0,BEN_USER_1060_4,0,1,2,1408,0.089,0
TXN_LEGIT_009420,USER_1105,2689.45,3104.68,891.9,PAYMENT,2026-08-13T04:31:05.557639,19,DEV_USER_1105_2,0,BEN_USER_1105_0,0,1,2,235,0.079,0
TXN_LEGIT_006599,USER_1021,2962.06,944.43,1109.32,PAYMENT,2026-09-16T09:59:05.557639,0,DEV_USER_1021_2,0,BEN_USER_1021_0,0,1,6,189,0.369,0
TXN_LEGIT_004442,USER_1109,3367.16,3528.46,1049.22,PAYMENT,2026-08-22T03:37:05.557639,18,DEV_USER_1109_1,0,BEN_USER_1109_2,0,1,2,1224,0.083,0
TXN_LEGIT_007601,USER_1097,2519.3,2223.93,549.21,DEBIT,2026-06-20T23:18:05.557639,13,DEV_USER_1097_2,0,BEN_USER_1097_7,0,1,2,1447,0.001,0
TXN_LEGIT_003834,USER_1244,6240.66,4791.73,1090.26,PAYMENT,2026-07-06T20:08:05.557639,10,DEV_USER_1244_1,0,BEN_USER_1244_2,0,1,2,734,0.175,0
TXN_FRAUD_000051,USER_1104,9614.22,821.26,360.81,TRANSFER,2026-08-07T14:15:05.557639,4,DEV_UNKNOWN_815,1,BEN_MULE_685,1,4,17,181,0.865,1
TXN_LEGIT_004321,USER_1108,2283.04,2166.68,946.49,TRANSFER,2026-08-05T19:40:05.557639,10,DEV_USER_1108_1,0,BEN_USER_1108_0,0,1,3,1389,0.103,0
TXN_LEGIT_003393,USER_1029,1311.91,989.95,525.33,PAYMENT,2026-08-25T07:13:05.557639,21,DEV_USER_1029_2,0,BEN_USER_1029_1,0,1,3,1058,0.205,0
TXN_LEGIT_004751,USER_1174,593.14,2373.37,825.86,TRANSFER,2026-08-17T06:54:05.557639,21,DEV_USER_1174_2,0,BEN_USER_1174_1,0,1,3,799,0.021,0
TXN_LEGIT_007228,USER_1045,1211.81,1302.3,913.24,TRANSFER,2026-09-04T06:47:05.557639,21,DEV_USER_1045_1,0,BEN_USER_1045_5,0,1,3,460,0.042,0
TXN_LEGIT_009190,USER_1044,4689.91,4526.29,672.21,DEBIT,2026-08-31T04:54:05.557639,19,DEV_USER_1044_1,0,BEN_USER_1044_1,0,1,1,221,0.129,0
TXN_LEGIT_002360,USER_1223,4731.41,4941.2,953.38,DEBIT,2026-08-11T02:25:05.557639,16,DEV_USER_1223_2,0,BEN_USER_1223_4,0,1,1,1177,0.115,0
TXN_LEGIT_001147,USER_1231,4231.82,3933.39,783.37,TRANSFER,2026-09-15T00:57:05.557639,15,DEV_USER_1231_2,0,BEN_USER_1231_0,0,1,2,1157,0.025,0
TXN_LEGIT_005665,USER_1238,293.11,1109.95,753.85,DEBIT,2026-07-24T22:07:05.557639,12,DEV_USER_1238_2,0,BEN_USER_1238_0,0,1,3,1096,0.011,0
TXN_LEGIT_008074,USER_1015,13454.97,3351.69,370.52,PAYMENT,2026-06-22T10:28:05.557639,0,DEV_USER_1015_1,0,BEN_USER_1015_1,0,2,3,331,0.67,0
TXN_LEGIT_004942,USER_1020,903.31,1312.56,695.18,PAYMENT,2026-07-03T20:34:05.557639,11,DEV_USER_1020_1,0,BEN_USER_1020_0,0,1,1,1103,0.002,0
TXN_LEGIT_003662,USER_1038,3938.83,4039.34,274.04,DEBIT,2026-09-02T01:51:05.557639,16,DEV_USER_1038_1,0,BEN_USER_1038_3,0,1,1,1111,0.01,0
TXN_LEGIT_001562,USER_1167,842.48,993.21,240.73,PAYMENT,2026-09-11T19:56:05.557639,10,DEV_USER_1167_1,0,BEN_USER_1167_3,0,1,3,900,0.029,0
TXN_LEGIT_004112,USER_1061,2563.41,2135.61,310.05,PAYMENT,2026-09-15T00:23:05.557639,14,DEV_USER_1061_2,0,BEN_USER_1061_2,0,1,3,998,0.002,0
TXN_LEGIT_009049,USER_1228,1878.73,847.69,668.66,DEBIT,2026-08-21T05:32:05.557639,20,DEV_USER_1228_2,0,BEN_USER_1228_2,0,1,1,1339,0.138,0
TXN_LEGIT_009275,USER_1177,2475.02,1096.39,842.42,PAYMENT,2026-09-06T18:30:05.557639,9,DEV_USER_1177_2,0,BEN_USER_1177_5,0,1,1,417,0.112,0
TXN_LEGIT_008537,USER_1176,3521.13,3566.51,362.93,PAYMENT,2026-09-04T19:20:05.557639,9,DEV_USER_1176_1,0,BEN_USER_1176_8,0,1,1,351,0.025,0
TXN_LEGIT_000794,USER_1073,4483.86,3360.17,702.68,TRANSFER,2026-09-16T20:27:05.557639,10,DEV_USER_1073_1,0,BEN_USER_1073_6,0,1,3,390,0.084,0
TXN_LEGIT_005853,USER_1114,5099.78,4546.6,831.14,PAYMENT,2026-08-12T01:03:05.557639,15,DEV_USER_1114_1,0,BEN_USER_1114_1,0,1,2,1444,0.058,0
TXN_LEGIT_007618,USER_1147,2965.71,1333.65,722.24,PAYMENT,2026-09-10T03:50:05.557639,18,DEV_USER_1147_2,0,BEN_USER_1147_9,0,1,3,310,0.113,0
TXN_LEGIT_001593,USER_1064,1213.97,829.2,710.75,PAYMENT,2026-07-12T17:51:05.557639,8,DEV_USER_1064_2,0,BEN_USER_1064_7,0,1,3,1113,0.119,0
TXN_LEGIT_007417,USER_1028,883.65,1171.67,395.98,PAYMENT,2026-08-10T01:59:05.557639,16,DEV_USER_1028_2,0,BEN_USER_1028_2,0,1,3,662,0.016,0
TXN_LEGIT_005266,USER_1048,3321.38,2995.48,627.54,PAYMENT,2026-07-17T04:25:05.557639,18,DEV_USER_1048_1,0,BEN_USER_1048_5,0,1,3,1050,0.028,0
TXN_LEGIT_007146,USER_1213,2260.45,2654.43,1087.7,PAYMENT,2026-07-10T20:29:05.557639,10,DEV_USER_1213_1,0,BEN_USER_1213_1,0,1,3,966,0.055,0
